customer_id,store,name,age,segment,visits_per_month,avg_basket_usd,monthly_spend_usd,grocery_pct,electronics_pct,apparel_pct,home_pct,private_label_pct,online_orders_pct,coupon_usage_pct,loyalty_score,income_usd,income_tier
1147,thrift_store,Jessica Smith,51,Single,4,25,100,24,7,48,21,67,7,76,20,39300,Low
1148,thrift_store,George Miller,43,Senior,9,42,378,24,11,34,31,74,16,75,42,33800,Low
1149,thrift_store,Kimberly Adams,32,Senior,10,33,330,24,3,35,38,86,5,79,20,20200,Low
1150,thrift_store,Nicholas Gomez,22,Senior,7,33,231,24,7,34,35,82,13,77,26,27700,Low
1151,thrift_store,Thomas Gomez,58,Family,4,54,216,24,7,41,28,70,17,56,46,39000,Low
1152,thrift_store,Linda Ramirez,72,Single,4,53,212,34,11,33,22,82,8,66,39,24900,Low
1153,thrift_store,Dorothy Walker,22,Single,9,59,531,22,12,50,16,67,8,56,33,34000,Low
1154,thrift_store,Thomas Jackson,58,Senior,11,27,297,28,11,46,15,88,13,64,50,13800,Low
1155,thrift_store,Nicholas Williams,18,Student,12,67,804,31,6,37,26,77,20,70,39,41400,Low
1156,thrift_store,William Perez,41,Single,13,40,520,19,9,42,30,79,10,56,28,18200,Low
1157,thrift_store,Jeffrey Rivera,19,Student,11,59,649,28,4,49,19,77,12,71,47,30100,Low
1158,thrift_store,Jason Green,59,Student,13,53,689,31,9,50,10,77,4,66,21,39100,Low
1159,thrift_store,Matthew Thomas,54,Student,7,19,133,28,6,50,16,80,12,74,51,32300,Low
1160,thrift_store,Tyler Wilson,67,Family,7,23,161,20,12,41,27,76,15,67,41,16500,Low
1161,thrift_store,Donald White,47,Student,10,60,600,19,7,49,25,68,18,72,37,32400,Low
1162,thrift_store,Timothy Robinson,59,Senior,7,62,434,27,9,45,19,62,18,61,14,41800,Low
1163,thrift_store,Amanda Rivera,75,Family,13,47,611,24,8,52,16,64,14,62,46,44400,Low
1164,thrift_store,Christopher Thomas,53,Student,10,32,320,24,9,53,14,68,9,81,18,13300,Low
1165,thrift_store,Barbara Johnson,39,Senior,5,22,110,21,5,44,30,68,14,64,34,21000,Low
1166,thrift_store,Laura Scott,32,Single,4,12,48,32,7,41,20,82,3,56,49,26700,Low
1167,thrift_store,Carol Garcia,60,Single,7,40,280,24,12,52,12,63,3,72,37,12600,Low
1168,thrift_store,Christopher Brown,22,Student,9,15,135,25,5,46,24,66,12,66,32,32000,Low
1169,thrift_store,Sarah Robinson,35,Student,8,13,104,26,7,38,29,66,12,68,19,17700,Low
1170,thrift_store,William Martin,40,Single,4,39,156,20,11,49,20,79,17,78,56,30900,Low
1171,thrift_store,Sandra Thomas,51,Family,14,35,490,19,5,37,39,67,16,81,27,23900,Low
1172,thrift_store,Daniel Smith,43,Student,5,38,190,34,7,37,22,79,20,69,18,42100,Low
1173,thrift_store,Kimberly Young,66,Student,10,21,210,27,9,35,29,75,9,66,19,13900,Low
1174,thrift_store,Barbara Miller,52,Family,8,29,232,28,10,36,26,72,3,73,28,41200,Low
1175,thrift_store,Samantha Rivera,21,Student,7,30,210,30,10,41,19,75,15,81,43,19600,Low
1176,thrift_store,Michelle Torres,29,Senior,5,13,65,21,4,43,32,83,9,61,38,16000,Low
1177,thrift_store,Donna Davis,52,Student,9,39,351,26,10,46,18,68,8,80,47,16000,Low
1178,thrift_store,Eric Lewis,61,Senior,9,27,243,24,8,42,26,81,9,76,35,16200,Low
1179,thrift_store,James Ramirez,62,Family,4,30,120,34,5,41,20,80,4,76,29,25900,Low
1180,thrift_store,Ronald Nguyen,60,Senior,6,19,114,29,6,36,29,88,11,75,15,15000,Low
1181,thrift_store,Ryan Allen,61,Student,8,35,280,21,4,47,28,78,3,66,29,42800,Low
1182,thrift_store,Charles Williams,53,Senior,13,42,546,30,5,46,19,71,17,72,59,43400,Low
1183,thrift_store,Stephanie Gomez,56,Student,7,47,329,27,12,46,15,75,11,61,20,37900,Low
1184,thrift_store,Justin Garcia,58,Senior,5,42,210,23,7,45,25,72,15,79,43,27900,Low
1185,thrift_store,Jennifer Nelson,33,Student,12,35,420,25,5,50,20,73,3,67,27,42300,Low
1186,thrift_store,Betty Martinez,60,Family,11,37,407,27,6,35,32,74,18,67,46,35200,Low
1187,thrift_store,Paul Clark,30,Student,11,58,638,19,9,39,33,73,8,60,40,28100,Low
1188,thrift_store,Lisa Anderson,74,Family,4,45,180,33,10,41,16,76,8,66,16,34300,Low
1189,thrift_store,Amanda Taylor,29,Student,9,59,531,23,5,44,28,70,10,58,53,41500,Low
1190,thrift_store,Karen Harris,26,Single,14,38,532,28,5,41,26,80,17,60,56,32200,Low
1191,thrift_store,Sandra Flores,23,Student,14,37,518,24,8,40,28,88,8,83,27,15800,Low
1192,thrift_store,Ryan Clark,55,Single,7,49,343,22,8,50,20,71,5,82,35,24100,Low
1193,thrift_store,Michelle Moore,59,Student,11,29,319,34,12,45,9,62,6,71,39,10900,Low
1194,thrift_store,Michael Thomas,58,Family,13,17,221,29,8,45,18,86,4,70,33,16800,Low
1195,thrift_store,Deborah Thomas,39,Senior,13,25,325,31,4,40,25,69,4,61,19,39200,Low
1196,thrift_store,Edward Williams,29,Family,9,36,324,22,7,49,22,86,3,79,31,17600,Low
1197,thrift_store,Lisa Mitchell,35,Family,6,52,312,29,4,54,13,75,3,62,36,43600,Low
1198,thrift_store,Timothy Lewis,53,Senior,4,40,160,32,10,32,26,70,6,68,38,28300,Low
1199,thrift_store,Megan Nguyen,39,Single,12,57,684,32,7,33,28,68,17,65,51,41200,Low
1200,thrift_store,Eric Clark,73,Student,6,18,108,30,8,55,7,84,6,73,43,19800,Low
1201,thrift_store,Linda Martinez,71,Student,13,27,351,27,6,46,21,64,4,70,59,37600,Low
1202,thrift_store,Thomas White,20,Family,6,56,336,24,5,47,24,66,20,58,55,40900,Low
1203,thrift_store,Laura Ramirez,18,Student,9,24,216,19,5,47,29,77,4,58,25,12400,Low
1204,thrift_store,Amanda Hall,63,Senior,11,19,209,34,9,54,5,71,17,74,45,31700,Low
1205,thrift_store,Matthew Carter,18,Student,6,25,150,27,10,36,27,72,5,85,34,15200,Low
1206,thrift_store,Jeffrey Gomez,24,Senior,6,22,132,19,5,35,41,77,2,62,18,38300,Low
1207,thrift_store,Susan Rivera,51,Family,7,35,245,26,5,45,24,68,12,71,33,41000,Low
1208,thrift_store,Robert White,29,Student,9,30,270,23,10,40,27,78,8,67,47,16200,Low
1209,thrift_store,Lisa Hall,50,Single,14,48,672,25,9,38,28,64,3,76,45,31700,Low
1210,thrift_store,Linda White,47,Student,14,20,280,26,9,37,28,77,10,61,46,16100,Low
1211,thrift_store,Jennifer Baker,54,Single,13,46,598,22,7,36,35,65,8,65,46,16000,Low
1212,thrift_store,Melissa Lee,53,Student,6,21,126,21,9,48,22,68,10,82,22,18300,Low
1213,thrift_store,Steven Flores,64,Student,14,29,406,31,7,36,26,72,5,56,26,14300,Low
1214,thrift_store,Patricia Harris,64,Student,5,21,105,26,10,52,12,71,5,59,17,31400,Low
1215,thrift_store,Donna Martinez,56,Single,11,50,550,33,9,37,21,76,16,58,56,33300,Low
1216,thrift_store,Dylan Adams,61,Single,5,17,85,24,10,49,17,64,4,56,16,11000,Low
1217,thrift_store,Ryan Brown,50,Student,13,32,416,30,9,49,12,81,13,64,24,28200,Low
1218,thrift_store,Daniel Hernandez,35,Family,8,21,168,25,4,45,26,82,6,69,27,17100,Low
1219,thrift_store,Brian Thomas,73,Senior,5,13,65,21,8,50,21,75,13,62,15,41400,Low
1220,thrift_store,Susan Adams,73,Student,12,20,240,28,5,32,35,72,9,61,37,19700,Low
1221,thrift_store,Nancy Brown,21,Family,14,18,252,21,5,35,39,80,11,69,32,15100,Low
1222,thrift_store,Stephanie Rivera,65,Family,14,16,224,20,7,35,38,66,4,73,33,31200,Low
1223,thrift_store,Matthew Allen,33,Senior,7,60,420,31,5,39,25,66,9,60,15,36600,Low
1224,thrift_store,Stephanie Smith,24,Student,6,52,312,23,4,39,34,77,14,69,20,37200,Low
1225,thrift_store,Jeffrey Jones,26,Senior,6,42,252,24,3,51,22,66,17,79,29,33300,Low
1226,thrift_store,Christopher Lee,31,Family,14,42,588,24,10,45,21,77,16,60,35,38200,Low
1227,thrift_store,Betty Johnson,40,Single,12,26,312,24,6,53,17,67,2,80,50,24800,Low
1228,thrift_store,Richard Walker,21,Single,10,19,190,28,7,45,20,66,5,67,35,44700,Low
1229,thrift_store,James Moore,19,Student,10,24,240,20,6,47,27,78,8,60,54,40200,Low
1230,thrift_store,Melissa Nelson,21,Student,5,13,65,24,11,54,11,78,11,70,29,11100,Low
1231,thrift_store,Steven Allen,55,Family,14,45,630,24,6,51,19,84,6,78,20,23000,Low
1232,thrift_store,Emily Miller,20,Student,12,14,168,20,10,35,35,68,12,79,29,10100,Low
1233,thrift_store,Linda Roberts,66,Student,5,33,165,25,3,32,40,64,13,65,18,24000,Low
1234,thrift_store,Michael Perez,63,Family,4,39,156,21,3,42,34,66,11,59,18,44100,Low
1235,thrift_store,Rebecca Young,35,Student,11,29,319,32,5,48,15,62,13,59,39,43900,Low
1236,thrift_store,Daniel Young,56,Student,8,37,296,21,8,40,31,82,16,73,41,34600,Low
1237,thrift_store,Patricia Lee,74,Student,10,36,360,21,6,33,40,66,5,73,15,39300,Low
1238,thrift_store,Steven Williams,24,Student,8,54,432,29,3,34,34,65,9,68,33,24500,Low
1239,thrift_store,James White,34,Family,13,24,312,31,8,51,10,73,15,71,45,36200,Low
1240,thrift_store,Samantha Lewis,63,Single,5,28,140,21,5,46,28,63,12,70,40,33400,Low
1241,thrift_store,Karen Robinson,49,Senior,14,22,308,19,7,42,32,65,9,70,46,28500,Low
1242,thrift_store,Mark Gomez,27,Student,7,40,280,34,7,45,14,66,18,70,35,43400,Low
1243,thrift_store,Amanda Rivera,56,Senior,8,41,328,34,12,42,12,62,14,77,21,33400,Low
1244,thrift_store,Linda Baker,47,Single,4,29,116,32,8,36,24,64,3,60,38,10900,Low
1245,thrift_store,Megan Wilson,75,Student,12,45,540,32,5,48,15,82,9,74,47,13300,Low
1246,thrift_store,Sarah Martin,46,Family,4,38,152,27,9,54,10,87,8,81,45,12900,Low
1247,thrift_store,Justin Smith,28,Student,5,33,165,33,6,44,17,82,11,66,35,28700,Low
1248,thrift_store,Richard Thompson,69,Senior,4,22,88,19,7,43,31,64,13,81,28,16000,Low
1249,thrift_store,Betty Allen,66,Senior,14,41,574,34,8,43,15,81,6,60,41,24100,Low
1250,thrift_store,Eric Davis,60,Student,11,44,484,19,3,40,38,77,6,75,48,30300,Low
